,gbifID,scientificName,decimalLatitude,decimalLongitude,day,month,year,rain,temp,soil_temp,optical_thickness,transmission_percent
1188,2802545531,"Canis latrans Say, 1823",40.735793,-96.85086700000001,25,4,2020,18.0,12.1,13.5,0.082356088,92.09439632
1189,2802541814,"Canis latrans Say, 1823",42.654779,-70.599813,7,6,2020,19.8,20.5,24.1,0.466126891,62.74276641
1190,2802541485,"Canis latrans Say, 1823",39.733128,-104.76841999999999,12,8,2019,9.6,24.2,20.2,0.112456524,89.36361983
1191,2802540859,"Canis latrans Say, 1823",37.252455,-106.996675,11,6,2020,21.8,22.6,24.1,0.212363028,80.86710743
1192,2802540345,"Canis latrans Say, 1823",41.615941,-72.229475,7,5,2018,47.4,18.6,20.3,0.18624702699999998,83.00685201
1193,2802539877,"Canis latrans Say, 1823",38.978173,-77.269537,8,6,2020,119.6,23.1,24.1,0.466126891,62.74276641
1194,2802536927,"Canis latrans Say, 1823",30.494214000000003,-97.68359,8,6,2020,7.5,26.9,24.1,0.212363028,80.86710743
1195,2641605546,"Canis latrans Say, 1823",33.975277,-115.995373,9,6,2020,0.0,23.8,16.9,0.077960419,92.50010382
1196,2641599725,"Canis latrans Say, 1823",38.72248,-120.88499499999999,2,6,2020,0.0,23.3,16.9,0.077960419,92.50010382
1197,2641597657,"Canis latrans Say, 1823",37.500366,-122.330386,10,6,2020,0.0,23.3,16.9,0.077960419,92.50010382
1198,2641589462,"Canis latrans Say, 1823",34.175142,-118.104272,27,5,2020,4.6,20.8,12.6,0.082793706,92.05410301
1199,2641582400,"Canis latrans Say, 1823",37.747353000000004,-122.461775,8,6,2020,0.0,23.3,16.9,0.077960419,92.50010382
1203,2641563585,"Canis latrans Say, 1823",36.979521000000005,-121.81998999999999,29,5,2020,0.6,21.2,12.6,0.082793706,92.05410301
1204,2641558752,"Canis latrans Say, 1823",30.590709000000004,-103.946905,9,6,2020,6.5,28.4,24.1,0.212363028,80.86710743
1205,2641558506,"Canis latrans Say, 1823",38.540331,-122.480085,22,11,2017,2.5,19.1,2.8,0.025823900000000004,97.45066848
1206,2641554798,"Canis latrans Say, 1823",35.64455,-106.335982,11,6,2020,6.5,28.4,24.1,0.212363028,80.86710743
1207,2641553508,"Canis latrans Say, 1823",38.540314,-122.48012800000001,16,12,2017,0.0,17.7,0.9,0.175557223,83.89893862
1209,2641541836,"Canis latrans Say, 1823",35.171941,-106.697731,1,6,2020,6.5,28.4,24.1,0.212363028,80.86710743
1210,2641540915,"Canis latrans Say, 1823",42.140316999999996,-122.62336699999999,6,6,2020,46.0,19.5,16.9,0.077960419,92.50010382
1211,2641540126,"Canis latrans Say, 1823",42.32555,-71.561722,7,5,2020,33.8,14.3,17.8,0.075538702,92.72438432
1212,2641536898,"Canis latrans Say, 1823",36.097558,-115.33726200000001,6,6,2020,0.0,30.8,16.9,0.077960419,92.50010382
1213,2641534167,"Canis latrans Say, 1823",42.40701,-103.788275,7,6,2020,21.8,22.6,16.9,0.212363028,80.86710743
1214,2641533740,"Canis latrans Say, 1823",38.978173,-77.269537,31,5,2020,98.0,18.8,17.8,0.20832979199999999,81.19392212
1215,2641532989,"Canis latrans Say, 1823",33.628762,-117.591172,6,6,2020,0.0,18.5,16.9,0.077960419,92.50010382
1217,2641529126,"Canis latrans Say, 1823",37.317375,-122.027658,7,6,2020,0.0,23.3,16.9,0.077960419,92.50010382
1218,2641527441,"Canis latrans Say, 1823",34.187108,-84.792443,5,4,2020,48.0,14.2,13.5,0.158196756,85.36817987
1219,2641521276,"Canis latrans Say, 1823",34.135156,-118.341996,8,6,2020,0.0,22.3,16.9,0.077960419,92.50010382
1220,2641510420,"Canis latrans Say, 1823",42.306637,-71.264135,5,5,2019,71.0,14.9,17.4,0.113748764,89.24821513
1221,2641507816,"Canis latrans Say, 1823",37.997952000000005,-122.816483,19,7,2018,1.5,15.3,22.8,0.22358882,79.96438645
1222,2641507592,"Canis latrans Say, 1823",43.265338,-118.8443,28,5,2020,43.7,17.6,12.6,0.082793706,92.05410301
1223,2641507473,"Canis latrans Say, 1823",29.682335,-82.60565,12,5,2020,10.2,23.1,17.8,0.10398015699999999,90.12431805
1224,2641504930,"Canis latrans Say, 1823",44.815282,-93.368328,12,5,2020,22.9,12.0,17.8,0.10398015699999999,90.12431805
1225,2641504430,"Canis latrans Say, 1823",35.500744,-106.070586,21,4,2020,0.0,19.1,15.1,0.094700984,90.96448924
1226,2641504390,"Canis latrans Say, 1823",48.024215999999996,-122.68047299999999,27,12,2019,60.3,6.3,0.5,0.035482434,96.51396879
1227,2641500942,"Canis latrans Say, 1823",37.168576,-121.650057,6,6,2020,0.0,24.4,16.9,0.077960419,92.50010382
1228,2641496634,"Canis latrans Say, 1823",34.124224,-100.392786,30,5,2020,1.2,22.9,19.4,0.072046733,93.04874105
1229,2641495666,"Canis latrans Say, 1823",33.977312,-109.496196,1,6,2020,6.5,28.4,24.1,0.212363028,80.86710743
1230,2641495294,"Canis latrans Say, 1823",37.852658,-122.190597,7,6,2020,0.0,23.3,16.9,0.077960419,92.50010382
1231,2641493902,"Canis latrans Say, 1823",42.706252,-71.025164,1,6,2020,19.8,20.5,24.1,0.466126891,62.74276641
1232,2641489614,"Canis latrans Say, 1823",34.101772,-118.225303,4,6,2020,0.0,21.5,16.9,0.077960419,92.50010382
1233,2641489154,"Canis latrans Say, 1823",38.863258,-120.03353899999999,7,6,2020,0.0,24.4,16.9,0.077960419,92.50010382
1234,2641487096,"Canis latrans Say, 1823",37.519215,-122.32973999999999,13,5,2020,33.7,20.7,12.6,0.082793706,92.05410301
1235,2641484397,"Canis latrans Say, 1823",41.794928000000006,-87.711475,7,1,2020,62.8,-0.5,6.5,0.102035537,90.29974614
1236,2641481509,"Canis latrans Say, 1823",29.731884,-98.468216,9,6,2020,7.5,26.9,24.1,0.212363028,80.86710743
1237,2641474754,"Canis latrans Say, 1823",37.516898,-122.32839399999999,11,6,2020,0.0,23.3,16.9,0.077960419,92.50010382
1238,2641472368,"Canis latrans Say, 1823",31.333007000000002,-110.606603,5,6,2020,6.5,28.4,24.1,0.212363028,80.86710743
1239,2641471511,"Canis latrans Say, 1823",37.827526,-120.11703600000001,24,5,2020,0.6,21.2,12.6,0.082793706,92.05410301
1240,2641467651,"Canis latrans Say, 1823",47.078308,-120.68799399999999,24,3,2019,84.5,10.7,13.3,0.115508996,89.09125572
1241,2641463551,"Canis latrans Say, 1823",42.472278,-70.910172,10,6,2020,19.8,20.5,24.1,0.466126891,62.74276641
1242,2641463533,"Canis latrans Say, 1823",33.645825,-111.93721200000002,5,4,2020,5.3,20.7,15.1,0.09774301099999999,90.68819325
1243,2641449530,"Canis latrans Say, 1823",38.540335,-122.48013,2,3,2017,57.6,8.9,10.6,0.102305817,90.27534324
1244,2641447340,"Canis latrans Say, 1823",33.442721,-105.84091599999999,6,6,2020,6.5,28.4,24.1,0.212363028,80.86710743
1245,2641445729,"Canis latrans Say, 1823",44.427968,-110.588454,7,10,2016,13.4,8.3,8.5,0.13325168199999998,87.52447809
1246,2641445348,"Canis latrans Say, 1823",28.239593,-96.828062,7,6,2020,174.6,26.6,24.1,0.212363028,80.86710743
1247,2641444517,"Canis latrans Say, 1823",38.144603000000004,-122.920827,8,6,2020,0.0,23.3,16.9,0.077960419,92.50010382
1248,2641444317,"Canis latrans clepticus Elliot, 1903",33.048169,-116.93619,8,6,2020,0.0,22.5,16.9,0.077960419,92.50010382
1250,2641438321,"Canis latrans Say, 1823",37.865357,-121.69618500000001,8,6,2020,0.0,23.3,16.9,0.077960419,92.50010382
1251,2641437356,"Canis latrans Say, 1823",38.365945,-122.97380600000001,2,11,2016,46.2,19.4,17.5,0.023639088,97.6638127
1252,2641431611,"Canis latrans Say, 1823",40.512277000000005,-111.378569,10,6,2020,43.7,21.1,16.9,0.077960419,92.50010382
1253,2641422774,"Canis latrans Say, 1823",42.413267,-71.5103,2,4,2020,114.4,6.9,13.5,0.075432311,92.73424993
1254,2641415429,"Canis latrans Say, 1823",42.306637,-71.264135,5,5,2019,71.0,14.9,17.4,0.113748764,89.24821513
1255,2641405056,"Canis latrans Say, 1823",37.880161,-121.989617,6,6,2020,0.0,23.3,16.9,0.077960419,92.50010382
1256,2641402829,"Canis latrans Say, 1823",27.309683000000003,-82.510018,2,5,2020,242.6,25.7,17.8,0.10398015699999999,90.12431805
1257,2641401608,"Canis latrans Say, 1823",37.416753,-84.000206,26,11,2018,73.8,3.1,9.4,0.051614902000000004,94.96945218
1258,2641401452,"Canis latrans Say, 1823",31.492117999999998,-97.268548,18,4,2019,54.4,18.4,15.9,0.158018687,85.38338262
1259,2641379416,"Canis latrans Say, 1823",39.213281,-77.54140699999999,15,4,2020,52.6,11.5,13.5,0.095752537,90.86888547
1260,2641374521,"Canis latrans Say, 1823",38.117425,-122.92488200000001,8,6,2020,0.0,23.3,16.9,0.077960419,92.50010382
1261,2641372905,"Canis latrans Say, 1823",33.262509,-101.74237099999999,29,5,2020,0.0,25.1,19.4,0.072046733,93.04874105
1262,2641370798,"Canis latrans Say, 1823",37.770297,-122.471222,6,6,2020,0.0,23.3,16.9,0.077960419,92.50010382
1263,2641361198,"Canis latrans Say, 1823",37.949791999999995,-122.016175,8,6,2020,0.0,23.3,16.9,0.077960419,92.50010382
1264,2641354260,"Canis latrans Say, 1823",35.962041,-80.039661,3,6,2020,78.0,22.3,24.1,0.466126891,62.74276641
1265,2641350591,"Canis latrans Say, 1823",47.836222,-122.18663799999999,26,5,2020,21.6,15.4,12.6,0.07383377099999999,92.88260784
1266,2641347811,"Canis latrans Say, 1823",37.771503,-122.506722,16,5,2020,33.7,20.7,12.6,0.082793706,92.05410301
1267,2641341716,"Canis latrans Say, 1823",36.434738,-87.275384,4,9,2019,6.1,25.2,24.3,0.202547533,81.66476643
1268,2641338143,"Canis latrans Say, 1823",37.831599,-122.52552800000001,28,9,2019,2.3,22.4,27.1,0.124577655,88.28696991
1269,2641336120,"Canis latrans Say, 1823",34.139195,-118.05769699999999,7,6,2020,0.0,21.5,16.9,0.077960419,92.50010382
1270,2641335948,"Canis latrans Say, 1823",44.826097999999995,-110.729147,3,6,2020,43.7,16.9,16.9,0.077960419,92.50010382
1271,2641331936,"Canis latrans Say, 1823",44.834032,-93.334698,20,5,2020,22.9,12.0,17.8,0.10398015699999999,90.12431805
1272,2641331147,"Canis latrans Say, 1823",42.234799,-71.557477,7,6,2020,103.2,19.7,24.1,0.466126891,62.74276641
1273,2641331077,"Canis latrans Say, 1823",38.545825,-106.925321,6,6,2020,21.8,22.6,16.9,0.212363028,80.86710743
1274,2641329393,"Canis latrans Say, 1823",41.20967,-73.85289300000001,11,4,2019,75.4,10.6,14.3,0.054151094000000004,94.72889661
1275,2641329272,"Canis latrans Say, 1823",43.086589000000004,-89.215899,7,6,2020,99.4,23.0,24.1,0.466126891,62.74276641
1276,2641319119,"Canis latrans Say, 1823",33.88088,-117.39966499999998,7,6,2020,0.0,23.8,16.9,0.077960419,92.50010382
1277,2641317217,"Canis latrans Say, 1823",43.037898,-88.04318,14,5,2020,149.8,15.6,17.8,0.10398015699999999,90.12431805
1278,2641314921,"Canis latrans Say, 1823",44.977753,-93.265011,5,6,2020,129.2,18.9,24.1,0.266350364,76.61706419
1279,2641304265,"Canis latrans Say, 1823",44.66088,-118.28833300000001,1,6,2020,46.0,19.5,16.9,0.077960419,92.50010382
1280,2641302928,"Canis latrans Say, 1823",39.938153,-105.12621399999999,6,6,2020,21.8,22.6,16.9,0.212363028,80.86710743
1282,2641293920,"Canis latrans Say, 1823",42.121814,-122.60553,6,6,2020,46.0,19.5,16.9,0.077960419,92.50010382
1283,2641291939,"Canis latrans Say, 1823",42.698109,-71.90619000000001,24,2,2020,62.9,0.2,6.4,0.313141273,73.11466141
1284,2641288600,"Canis latrans Say, 1823",41.366625,-71.486494,4,6,2020,35.0,21.9,24.1,0.466126891,62.74276641
1285,2634613132,"Canis latrans Say, 1823",43.080576,-72.132805,3,6,2020,10.0,19.1,24.1,0.466126891,62.74276641
1286,2634611315,"Canis latrans Say, 1823",33.189912,-116.31741799999999,17,5,2020,4.6,21.9,12.6,0.082793706,92.05410301
1287,2634604847,"Canis latrans Say, 1823",40.888249,-73.872023,22,5,2020,41.4,16.8,17.8,0.075538702,92.72438432
1288,2634602410,"Canis latrans Say, 1823",32.828227000000005,-117.056122,29,11,2012,27.6,8.7,15.2,0.095,90.93729345
1289,2634580366,"Canis latrans Say, 1823",43.632399,-103.447774,29,5,2020,44.0,11.5,12.6,0.082793706,92.05410301
1290,2634579727,"Canis latrans Say, 1823",41.834756,-88.729578,30,5,2020,149.8,15.6,17.8,0.10398015699999999,90.12431805
1291,2634577135,"Canis latrans Say, 1823",36.618674,-77.871116,2,6,2020,73.7,23.9,24.1,0.466126891,62.74276641
1292,2634575710,"Canis latrans Say, 1823",30.689703,-97.6482,31,5,2020,24.9,23.9,19.4,0.072046733,93.04874105
1293,2634575301,"Canis latrans Say, 1823",37.749164,-122.472778,14,5,2020,33.7,20.7,12.6,0.082793706,92.05410301
1294,2634572401,"Canis latrans Say, 1823",38.548965,-122.440529,30,5,2020,33.7,20.7,12.6,0.082793706,92.05410301
1295,2634570708,"Canis latrans Say, 1823",43.107255,-118.89481699999999,24,5,2020,43.7,17.6,12.6,0.082793706,92.05410301
1296,2634566796,"Canis latrans Say, 1823",40.888249,-73.872023,22,5,2020,41.4,16.8,17.8,0.075538702,92.72438432
1297,2634566319,"Canis latrans Say, 1823",37.749194,-122.472808,14,5,2020,33.7,20.7,12.6,0.082793706,92.05410301
1298,2634563857,"Canis latrans Say, 1823",42.42215,-83.458667,26,5,2020,116.9,14.9,17.8,0.20832979199999999,81.19392212
1299,2634563036,"Canis latrans Say, 1823",37.135622,-121.47563799999999,1,2,2020,0.3,12.6,-0.4,0.11746923599999999,88.91678661
1300,2634557748,"Canis latrans Say, 1823",41.477585,-117.75525,30,5,2020,43.7,18.1,12.6,0.082793706,92.05410301
1301,2634557576,"Canis latrans Say, 1823",34.124010999999996,-118.142867,30,5,2020,4.6,20.8,12.6,0.082793706,92.05410301
1302,2634557312,"Canis latrans Say, 1823",37.749203,-122.47281699999999,14,5,2020,33.7,20.7,12.6,0.082793706,92.05410301
1303,2634555241,"Canis latrans Say, 1823",29.540698,-95.247326,27,5,2020,24.9,24.6,19.4,0.072046733,93.04874105
1304,2634538406,"Canis latrans Say, 1823",37.76552,-122.43937,3,6,2020,0.0,23.3,16.9,0.077960419,92.50010382
1305,2634537455,"Canis latrans Say, 1823",41.987722999999995,-87.68933299999999,3,6,2020,99.4,23.0,24.1,0.466126891,62.74276641
1306,2634531755,"Canis latrans Say, 1823",41.834756,-88.729578,29,5,2020,149.8,15.6,17.8,0.10398015699999999,90.12431805
1307,2634530365,"Canis latrans Say, 1823",43.261996,-118.577976,29,5,2020,43.7,17.6,12.6,0.082793706,92.05410301
1308,2634530290,"Canis latrans Say, 1823",46.151934000000004,-116.375025,2,6,2020,38.7,16.6,16.9,0.077960419,92.50010382
1309,2634530070,"Canis latrans Say, 1823",33.867721,-83.691407,17,4,2020,48.0,14.2,13.5,0.158196756,85.36817987
1310,2634526162,"Canis latrans Say, 1823",39.605761,-104.681889,2,6,2020,21.8,22.6,16.9,0.212363028,80.86710743
1311,2634525770,"Canis latrans Say, 1823",41.834756,-88.729578,27,5,2020,149.8,15.6,17.8,0.10398015699999999,90.12431805
1312,2634525093,"Canis latrans Say, 1823",37.951521,-121.83198,3,5,2020,33.7,20.7,12.6,0.082793706,92.05410301
1313,2634515542,"Canis latrans Say, 1823",44.44792,-72.957727,22,5,2020,30.4,13.7,17.8,0.075538702,92.72438432
1314,2634502420,"Canis latrans Say, 1823",35.066043,-106.598326,6,5,2020,0.0,25.1,19.4,0.072046733,93.04874105
1315,2634500970,"Canis latrans Say, 1823",36.964192,-122.05370500000001,1,6,2020,0.0,24.4,16.9,0.077960419,92.50010382
1316,2634487768,"Canis latrans Say, 1823",30.300171999999996,-95.803972,26,5,2020,24.9,24.4,19.4,0.072046733,93.04874105
1317,2634485215,"Canis latrans Say, 1823",37.767697,-122.496283,21,5,2020,33.7,20.7,12.6,0.082793706,92.05410301
1318,2634473962,"Canis latrans Say, 1823",31.823552000000003,-106.565777,1,6,2020,6.5,28.4,24.1,0.212363028,80.86710743
1319,2634472756,"Canis latrans Say, 1823",41.290817,-108.390897,25,5,2020,44.0,18.1,12.6,0.082793706,92.05410301
1320,2634467843,"Canis latrans Say, 1823",44.547416,-110.52246299999999,22,5,2020,44.0,12.8,12.6,0.082793706,92.05410301
1321,2634465131,"Canis latrans thamnos Jackson, 1949",38.967631,-77.043894,28,5,2020,98.0,18.8,17.8,0.20832979199999999,81.19392212
1322,2634464926,"Canis latrans Say, 1823",34.194179999999996,-118.17071299999999,27,5,2020,4.6,20.8,12.6,0.082793706,92.05410301
1323,2634463372,"Canis latrans Say, 1823",34.851478,-86.572215,4,6,2020,125.2,22.4,24.1,0.466126891,62.74276641
1325,2634462811,"Canis latrans Say, 1823",44.605379,-71.197972,20,4,2020,76.4,6.0,13.5,0.075432311,92.73424993
1326,2634455394,"Canis latrans Say, 1823",34.851478,-86.572215,4,6,2020,125.2,22.4,24.1,0.466126891,62.74276641
1327,2634451767,"Canis latrans Say, 1823",47.298017,-122.50808700000002,31,5,2020,21.6,15.4,12.6,0.07383377099999999,92.88260784
1328,2634451022,"Canis latrans Say, 1823",38.900397,-120.03384299999999,1,6,2020,0.0,24.4,16.9,0.077960419,92.50010382
1329,2634450254,"Canis latrans Say, 1823",37.932401,-122.286111,3,6,2020,0.0,23.3,16.9,0.077960419,92.50010382
1330,2634449813,"Canis latrans Say, 1823",42.486136,-71.97364300000001,1,3,2020,66.6,5.1,10.5,0.061672099,94.01911261
1331,2634449749,"Canis latrans Say, 1823",44.687684000000004,-87.527625,22,5,2020,39.8,15.1,17.8,0.10398015699999999,90.12431805
1332,2634441158,"Canis latrans Say, 1823",37.988203999999996,-122.207995,2,6,2020,0.0,23.3,16.9,0.077960419,92.50010382
1333,2634422786,"Canis latrans Say, 1823",34.013574,-118.248652,31,5,2020,4.6,20.8,12.6,0.082793706,92.05410301
1334,2634421982,"Canis latrans Say, 1823",46.858831,-119.187519,24,5,2020,56.0,15.4,12.6,0.07383377099999999,92.88260784
1335,2634421315,"Canis latrans Say, 1823",37.57144,-89.4785,20,5,2020,26.9,17.9,17.8,0.10398015699999999,90.12431805
1336,2634419136,"Canis latrans Say, 1823",31.797013,-111.0145,28,5,2020,0.0,21.9,19.4,0.082793706,92.05410301
1337,2634418277,"Canis latrans Say, 1823",39.932316,-105.1698,31,5,2020,44.0,15.6,12.6,0.082793706,92.05410301
1338,2634417732,"Canis latrans Say, 1823",47.836249,-122.18678500000001,8,12,2019,60.3,6.3,0.5,0.035482434,96.51396879
1339,2634411325,"Canis latrans Say, 1823",34.977887,-106.69143700000001,24,5,2020,0.0,25.1,19.4,0.072046733,93.04874105
1340,2634410421,"Canis latrans Say, 1823",35.100615000000005,-89.668025,29,5,2020,26.9,17.9,17.8,0.10398015699999999,90.12431805
1341,2634408346,"Canis latrans Say, 1823",31.853521999999998,-110.990955,21,5,2020,0.0,21.9,19.4,0.082793706,92.05410301
1342,2634408288,"Canis latrans Say, 1823",33.189849,-116.319748,30,4,2020,138.7,19.8,15.1,0.09774301099999999,90.68819325
1343,2634408244,"Canis latrans Say, 1823",33.125178000000005,-96.878215,29,5,2020,1.2,22.9,19.4,0.072046733,93.04874105
1344,2634406851,"Canis latrans Say, 1823",34.156845000000004,-118.06846399999999,27,5,2020,4.6,20.8,12.6,0.082793706,92.05410301
1345,2634404892,"Canis latrans Say, 1823",27.835440000000002,-97.05380500000001,1,6,2020,174.6,26.6,24.1,0.212363028,80.86710743
1346,2634403908,"Canis latrans Say, 1823",33.265848999999996,-98.334375,1,6,2020,0.2,27.2,24.1,0.212363028,80.86710743
1347,2634403457,"Canis latrans Say, 1823",37.042595,-122.06531100000001,29,4,2020,3.3,16.8,15.1,0.09774301099999999,90.68819325
1348,2634402443,"Canis latrans Say, 1823",37.766833,-122.47925500000001,30,5,2020,33.7,20.7,12.6,0.082793706,92.05410301
1349,2634398543,"Canis latrans Say, 1823",37.32618,-122.073067,25,5,2020,33.7,20.7,12.6,0.082793706,92.05410301
1350,2634392336,"Canis latrans Say, 1823",33.254069,-116.405895,23,5,2020,4.6,21.9,12.6,0.082793706,92.05410301
1351,2634387428,"Canis latrans Say, 1823",42.179884,-70.801638,30,5,2020,69.6,13.2,17.8,0.075538702,92.72438432
1352,2634387213,"Canis latrans Say, 1823",33.904237,-109.294524,27,5,2020,0.0,25.1,19.4,0.082793706,92.05410301
1353,2634383167,"Canis latrans Say, 1823",41.192448999999996,-105.682165,28,5,2020,44.0,15.6,12.6,0.082793706,92.05410301
1354,2634380067,"Canis latrans Say, 1823",45.0,-93.13153100000001,26,5,2020,22.9,12.0,17.8,0.10398015699999999,90.12431805
1355,2634378376,"Canis latrans Say, 1823",37.561174,-122.083248,2,9,2019,2.3,22.4,27.1,0.124577655,88.28696991
1356,2634378299,"Canis latrans Say, 1823",46.779773999999996,-100.522767,29,5,2020,47.7,11.5,12.6,0.082793706,92.05410301
1357,2634378138,"Canis latrans Say, 1823",38.332512,-122.482497,28,5,2020,33.7,20.7,12.6,0.082793706,92.05410301
1358,2634377504,"Canis latrans Say, 1823",33.235452,-111.770758,24,5,2020,0.0,27.2,12.6,0.082793706,92.05410301
1359,2634368889,"Canis latrans Say, 1823",37.975034,-122.58462800000001,11,4,2020,23.0,17.0,15.1,0.09774301099999999,90.68819325
1360,2634367049,"Canis latrans Say, 1823",34.111616,-118.12747900000001,23,5,2020,4.6,20.8,12.6,0.082793706,92.05410301
1361,2634365624,"Canis latrans Say, 1823",44.926787,-93.106999,3,5,2020,22.9,12.0,17.8,0.10398015699999999,90.12431805
1362,2634364053,"Canis latrans Say, 1823",41.323746,-73.065051,22,5,2020,25.9,15.2,17.8,0.075538702,92.72438432
1363,2634361613,"Canis latrans Say, 1823",41.987439,-73.193267,29,4,2020,71.9,6.6,13.5,0.075432311,92.73424993
1365,2634351194,"Canis latrans Say, 1823",33.633461,-117.80435200000001,23,5,2020,4.6,17.3,12.6,0.082793706,92.05410301
1366,2634350274,"Canis latrans Say, 1823",37.791703000000005,-122.42855,23,11,2019,43.2,13.4,2.7,0.149787033,86.08912982
1367,2634324024,"Canis latrans Say, 1823",33.867497,-83.69168499999999,7,4,2020,48.0,14.2,13.5,0.158196756,85.36817987
1368,2634324002,"Canis latrans Say, 1823",42.376993,-73.329238,2,6,2020,24.0,20.1,24.1,0.466126891,62.74276641
1369,2634323131,"Canis latrans Say, 1823",32.978039,-117.23948600000001,6,12,2015,132.3,12.1,0.2,-0.2877,101.0
1370,2634323049,"Canis latrans Say, 1823",45.55642,-122.66561999999999,2,6,2020,46.0,19.5,16.9,0.077960419,92.50010382
1371,2634315308,"Canis latrans Say, 1823",37.749161,-122.47286899999999,14,5,2020,33.7,20.7,12.6,0.082793706,92.05410301
